Plant Code,Plant Name,FIPS
50535,Mesa Wind Power Corp,p06065
50536,Sky River LLC,p06029
50537,SRI International Cogen Project,p06081
50539,Boltonville Hydro Associates,p50017
50540,BP Carson Refinery,p06037
50541,Harbor Cogen,p06037
50544,Port Townsend Paper,p53031
50545,Lawrence Hydroelectric Associates,p25009
50546,Bowman,p06057
50552,Cabazon Wind Farm,p06065
50553,Edom Hills Project 1 LLC,p06065
50555,Rosemary Power Station,p37083
50558,Oklahoma Cogeneration Project,p40109
50560,Pacific-Ultrapower Chinese Station,p06109
50561,Eagle Point Power Generation,p34015
50563,Settlers Hill Gas Recovery,p17089
50564,New Milford Gas Recovery,p09190
50565,Monroe Livingston Gas Recovery,p36055
50566,Milam Gas Recovery,p17119
50568,High Acres Gas Recovery,p36055
50569,DFW Gas Recovery,p48121
50570,Chestnut Ridge Gas Recovery,p47001
50571,Altamont Gas Recovery,p06001
50572,CSL Gas Recovery,p12011
50573,CID Gas Recovery,p17031
50575,Lake Gas Recovery,p17031
50576,Metro Gas Recovery,p55079
50577,Omega Hills Gas Recovery,p55133
50578,Stowe Power Production Plant,p42091
50610,Saint Johns Health Center,p06037
50611,Westwood Generation LLC,p42107
50612,McKittrick Limited,p06029
50614,Expera Specialty Solutions - Mosinee Mill,p55073
50615,TXU Sweetwater Generating Plant,p48353
50620,Flambeau River Papers,p55099
50621,Central Power Plant,p44007
50622,Berry Cogen Tanne Hills 18,p06029
50623,Gaviota Oil Plant,p06083
50624,"Torrance Refining Company, LLC",p06037
50625,ExxonMobil Beaumont Refinery,p48245
50626,Chalmette Refining LLC,p22087
50627,ExxonMobil Oil Joliet Refinery,p17197
50628,Paulsboro Refinery,p34015
50629,Covanta Lake County Energy,p12069
50630,Covanta Marion Inc,p41047
50632,Covanta Stanislaus Energy,p06099
50633,Mosaic Co Bartow Facility,p12105
50636,Brainerd Public Utilities,p27035
50637,Clearwater Paper IPP Lewiston,p16069
50638,Clearwater Paper APP CB,p05041
50639,Sappi Cloquet Mill,p27017
50640,Warren Lumber Mill,p05011
50647,Covanta Indianapolis Energy,p18097
50648,Covanta Bristol Energy,p09140
50649,Covanta Babylon Inc,p36103
50650,ReEnergy Stratton LLC,p23007
50652,Lyonsdale Associates,p36049
50654,Steamboat Hills LP,p32031
50656,Huntington Resource Recovery Facility,p36103
50657,Montgomery County Resource Recovery,p24031
50658,Covanta Fairfax Energy,p51059
50660,Covanta Tulsa Renewable Energy LLC,p40143
50661,Covanta Haverhill,p25009
50662,Onondaga County Resource Recovery,p36067
50663,Covanta Alexandria/Arlington Energy,p51510
50666,Pasco Cnty Solid Waste Resource Recovery,p12101
50674,Municipal Cogen Plant,p06065
50688,Gardiner,p23011
50690,San Gorgonio Westwinds II LLC,p06065
50696,Plant No 1 Orange County,p06059
50699,Pumpkin Hill,p23019
50700,Lilliwaup Falls Generating,p53045
50702,Salmon Falls,p23031
50704,Somersworth Lower Great Dam,p33017
50707,JM Shafer Generating Station,p08123
50709,Thermo Greeley,p08123
50713,Huntington Falls,p50001
50718,Notch Butte Hydro,p16063
50721,Tazewell Gas Recovery,p17179
50722,BP Naperville Cogeneration Facility,p17043
50728,ExxonMobil Garden City Gas Plant,p22101
50729,Clairton Works,p42003
50730,Fairfield Works,p01073
50732,Mon Valley Works,p42003
50733,Gary Works,p18089
50736,Exeter Energy LP,p09150
50739,Pinetree Power Tamworth,p33003
50741,Pontook Hydro Facility,p33007
50743,Starrett City Cogen Facility,p36047
50744,Sterling Power Plant,p36065
50748,Agnews Power Plant,p06085
50750,Coalinga Cogeneration Facility,p06019
50751,Southeast Kern River Cogen,p06029
50752,South Belridge Cogeneration Facility,p06029
50754,Oak Creek Energy Systems I,p06029
50755,New Hogan Power Plant,p06009
50758,Pejepscot Hydroelectric Project,p23023
50759,West End Dam Hydroelectric Project,p36045
50760,Empire,p32031
50762,Ormesa IH,p06025
50763,Steamboat 1,p32031
50764,Ormesa IE,p06025
50765,Stillwater Facility,p32001
50766,Ormesa I,p06025
50768,Forestport,p36065
50770,Viking Energy of McBain,p26113
50771,Viking Energy of Northumberland,p42097
50772,Viking Energy of Lincoln,p26001
50774,Telogia Power,p12077
50776,Panther Creek Energy Facility,p42025
50782,Taylor Energy Partners LP,p42069
50788,Lafayette Energy Partners LP,p34037
50799,Parlin Power Plant,p34023
50801,Uncasville Mill,p09180
50803,Seminole Mill,p12031
50804,Port Wentworth Mill,p13051
50806,Florence Mill,p45041
50807,WestRock Panama City Mill,p12005
50810,Westrock Hodge (LA),p22049
50813,Hopewell Mill,p51670
50815,Optim Energy Altura Cogen LLC,p48201
50818,Dyer Road,p06077
50819,ESI Project,p06077
50820,East Winds Project,p06065
50821,Mojave 16,p06029
50822,Mojave 17,p06029
50823,Mojave 18,p06029
50826,Tres Vaqueros Wind Farms LLC,p06013
50827,Twin Falls Hydro,p53033
50831,Nove Power Plant,p06013
50832,Chicopee Hydroelectric Station,p25013
50835,TES Filer City Station,p26101
50837,Southeast Resource Recovery,p06037
50846,Gramercy Holdings LLC,p22093
50849,PE Berkeley,p06001
50850,OLS Energy Chino,p06071
50851,CSUCI Site Authority,p06111
50852,Elmwood Energy Holdings LLC,p34003
50858,Hillsborough County Resource Recovery,p12057
50859,Lancaster County Resource Recovery,p42071
50860,Kent County Waste to Energy Facility,p26081
50864,Sargent Canyon Cogeneration,p06053
50865,Salinas River Cogeneration,p06053
50872,Wheelabrator Claremont Facility,p33019
50873,Wheelabrator Concord Facility,p33013
50875,McKay Bay Facility,p12057
50876,Wheelabrator Norwalk Energy,p06037
50877,Wheelabrator North Andover,p25009
50878,Wheelabrator Millbury Facility,p25027
50879,Wheelabrator Frackville Energy,p42107
50880,Wheelabrator Saugus,p25009
50881,Wheelabrator Shasta,p06089
50882,Wheelabrator Westchester,p36119
50883,Wheelabrator Bridgeport,p09120
50884,Pinellas County Resource Recovery,p12103
50885,Wheelabrator Gloucester LP,p34015
50886,Spokane Waste to Energy,p53063
50887,Wheelabrator South Broward,p12011
50888,Northampton Generating Company LP,p42095
50890,Ivy River Hydro,p37115
50891,El Dorado Hydro Elk Creek,p16049
50892,Rock Creek LP,p06017
50893,Allegheny No. 5 Hydro Station,p42005
50894,Allegheny No 6 Hydro Station,p42005
50895,Bypass,p16053
50896,S E Hazelton A,p16053
50897,Allegheny Hydro No 8,p42005
50898,Allegheny Hydro No 9,p42005
50900,Covington Facility,p51005
50903,Sagamore Plant Cogeneration,p18157
50904,Fox Metro Water Reclamation District,p17093
50905,Univ New Mexico Cogen Plant,p35001
50906,Ford Utilities Center,p35001
50907,Oswego County Energy Recovery,p36075
50917,Middle Fork Irrigation District,p41027
50920,Erie Coke,p42049
50921,Co-Gen LLC,p41023
50931,Yellowstone Energy LP,p30111
50932,Des Moines Wastewater Reclamation Fac,p19153
50933,Rhinelander Mill,p55085
50935,Caterpillar,p18157
50936,Winnebago County Landfill Gas,p55139
50937,William Beaumont Hospital,p26125
50938,Galesville Project,p41019
50942,Lagoon Cogeneration Facility,p49011
50945,R & R Lumber,p41033
50949,Hardee Power Station,p12049
50950,Wheelabrator Martell,p06005
50951,Sunnyside Cogen Associates,p49007
50952,Saint Francis Hospital,p17031
50955,Rousselot Inc,p25009
50956,Bowater Newsprint Calhoun Operation,p47107
50960,Union County Resource Recovery,p34039
50961,Slate Creek,p06089
50963,Naval Hospital Medical Center,p06073
50964,Amedee Geothermal Venture I,p06035
50965,Toledo Ref Power Recovery Train,p39095
50966,Bellmeade Power Station,p51760
50969,MU Combined Heat and Power Plant,p29019
50971,Tropicana Products Bradent,p12081
50972,Marsh Valley Development,p16005
50973,Motiva Enterprises Port Arthur Refinery,p48245
50974,Scrubgrass Generating Company LP,p42121
50976,Indiantown Cogeneration LP,p12085
50978,Carr Street Generating Station,p36067
50980,Siphon Power Project,p41017
50985,Solano County Cogen Plant,p06095
50987,Rock Creek I,p16083
50989,Ingersoll Milling Machine,p17201
50990,Marathon Electric,p55073
50993,Co-Gen II LLC,p41019
50997,Gallup Refinery,p35031
50999,Aziscohos Hydroelectric Project,p23017
51008,Enterprise Sugar Factory,p22045
51026,Ryegate Power Station,p50005
51030,Ocean State Power,p44007
51033,West Delaware Tunnel Plant,p36105
51034,Little Falls Hydro,p36043
51035,Hofstra University,p36059
51038,MacArthur Waste to Energy Facility,p36103
52005,Plaquemine Operations,p22047
52006,LaO Energy Systems,p22047
52007,Mecklenburg Power Station,p51117
52010,Lee County Solid Waste Energy,p12071
52015,Terra-Gen Dixie Valley,p32001
52019,Doswell Energy Center,p51085
52021,ITT Cogen Facility,p17031
52024,Rhode Island Hospital,p44007
52026,Dartmouth Power Associates LP,p25005
52031,Alliance Refinery,p22075
52033,Moretown Generating Station,p50023
52034,Bunge Oil,p17091
52036,Yough Hydro Power,p42111
52039,Quail Creek Hydro Plant #1,p49053
52048,Vanderbilt University Power Plant,p47037
52049,Clifton Dam 3 Power Station,p45083
52051,I 95 Municipal Landfill Phase I,p51059
52054,Rapidan Hydro Facility,p27013
52056,Nassau Energy Corp,p36059
52057,Herkimer,p36043
52058,Ogdensburg,p36089
52061,Hartford Hospital Cogeneration,p09110
52063,Martinez Sulfuric Acid Regeneration Plt,p06013
52064,Dominguez Plant,p06037
52065,Houston Plant,p48201
52068,Great Falls Hydro Project,p34031
52069,Point Comfort Operations,p48057
52071,Sandow No 5,p48331
52072,Radford Army Ammunition Plant,p51121
52073,UCLA So Campus Cogen Project,p06037
52076,McKittrick Cogen,p06029
52077,Lost Hills Cogeneration Plant,p06029
52078,North Midway Cogen,p06029
52081,Cymric 31X Cogen,p06029
52082,Cymric 6Z Cogen,p06029
52083,Coalinga 6C Cogen,p06019
52085,Taft 26C Cogen,p06029
52086,Coalinga 25D Cogen,p06019
52087,Elizabeth River Power Station,p51550
52088,Texas City Power Plant,p48167
52089,Celanese Acetate LLC,p51071
52092,Kern River Fee B Cogen,p06029
52094,Kern River Fee A Cogen,p06029
52095,Kern River Fee C Cogen,p06029
52096,Berry Placerita Cogen,p06037
52099,Plant No 2 Orange County,p06059
52104,Cymric 36W Cogen,p06029
52105,Richmond Refinery TG800,p06013
52106,Philadelphia Refinery,p42101
52107,Kern River Eastridge Cogen,p06029
52109,Richmond Cogen,p06013
52115,Ingredion Stockton,p06077
52118,Multitrade of Pittsylvania LP,p51143
52120,Freeport Energy,p48039
52122,Wasson CO2 Removal Plant,p48501
52127,Elk Basin Gasoline Plant,p56029
52130,Whiting Refinery,p18089
52131,Power Station 3,p48167
52132,Power Station 4,p48167
52133,Tesoro Mandan Cogeneration Plant,p38059
52138,Steamboat 1A Power Plant,p32031
52140,International Paper Prattville Mill,p01001
52142,Mojave 4,p06029
52143,Mojave 3,p06029
52144,Mojave 5,p06029
52147,C P Kelco San Diego Plant,p06073
52148,Elkton,p51165
52149,West Point (PA),p42091
52151,International Paper Eastover Facility,p45079
52152,International Paper Franklin Mill,p51093
52155,Lacomb Irrigation District,p41043
52158,Aidlin Geothermal Power Plant,p06097
52160,Victory Garden Phase IV LLC,p06029
52161,Terra-Gen 251 Wind LLC,p06029
52162,85 A,p06029
52163,85 B,p06029
52165,Helzel & Schwarzhoff 88 Wind Farm,p06029
52166,Collins Facility,p25013
52168,Riverbay,p36005
52169,Midway Sunset Cogen,p06029
52171,Upper Barker,p23001
52173,Conemaugh Hydro Plant,p42129
52174,Soda Lake Geothermal No I II,p32001
52175,CITGO Refinery Powerhouse,p22019
52176,C R Wing Cogen Plant,p48227
52186,Yuba City Cogen Partners,p06101
52187,Falls Creek,p41043
52188,Ponca City Refinery,p40071
52193,Delaware City Plant,p10003
52204,"Otay Landfill Gas, LLC",p06073
54004,"WestRock Southeast, LLC.",p13175
54006,Broadwater Power Project,p30007
54015,MM West Covina,p06037
54017,San Gabriel Hydro Project,p06037
54033,Wheelabrator North Broward,p12011
54034,Rensselaer Cogen,p36083
54035,Roanoke Valley Energy Facility I,p37083
54038,Geo East Mesa II,p06025
54041,Lockport Energy Associates LP,p36063
54044,University of Illinois Cogen Facility,p17031
54050,Glines Hydroelectric Project,p53009
54051,Elwha Hydroelectric Project,p53009
54056,Pawtucket Power Associates,p44007
54057,Riverview Energy Systems,p26163
54076,Indeck Olean Energy Center,p36009
54081,Spruance Genco LLC,p51760
54085,Androscoggin Mill,p23007
54087,International Paper Georgetown Mill,p45043
54091,Mansfield Mill,p22031
54096,International Paper Riverdale Mill,p01047
54097,International Paper Texarkana Mill,p48067
54098,Kaukauna Paper Mill,p55087
54099,Ticonderoga Mill,p36031
54100,International Paper Vicksburg Mill,p28149
54101,Georgia-Pacific Cedar Springs,p13099
54103,Port Edwards Mill,p55141
54104,Ashdown,p05081
54111,Second Imperial Geothermal,p06025
54114,Kennedy International Airport Cogen,p36081
54123,Mechanic Falls,p23001
54124,Pittsfield Hydro,p23025
54131,Fortistar North Tonawanda,p36063
54134,Great Lakes Hydro America - ME,p23019
54142,Hillcrest Pump Station,p08031
54148,Hydro Kennebec Project,p23011
54149,Stony Brook Cogen Plant,p36103
54201,Iowa State University,p19169
54202,Upper Androscoggin,p23001
54203,Mississippi Baptist Medical Center,p28049
54207,ArcelorMittal Warren,p39155
54210,American Crystal Sugar Hillsboro,p38097
54211,American Crystal Sugar Moorhead,p27027
54212,American Crystal Sugar Crookston,p27119
54213,American Crystal Sugar Drayton,p38067
54214,American Crystal Sugar East Grand Forks,p27119
54216,U S Alliance Coosa Pines,p01121
54219,Burney Mountain Power,p06089
54221,Blanco Compressor Station,p35045
54224,Franklin Heating Station,p27109
54225,Gillette SBMC,p25025
54228,Erving Paper Mills,p25011
54236,Pfizer Groton Plant,p09180
54238,Stockton Biomass,p06077
54239,Naval Submarine Base Kings Bay,p13039
54240,Louisiana Tech University Power Plant,p22061
54242,Alvarado Hydro Facility,p06073
54249,Smith Falls Hydro Project,p16021
54250,Newman (PA),p42101
54251,Opal Springs Hydro,p41031
54258,Westwind Trust,p06065
54261,Warm Springs Hydro Project,p06097
54262,Saint Marys Hospital Power Plant,p27109
54265,Akron Recycle Energy Plant,p39153
54267,Koma Kulshan Associates,p53073
54268,March Point Cogeneration,p53057
54271,Saguaro Power,p32003
54276,Univ of NC Chapel Hill Cogen Facility,p37135
54281,Interstate Paper LLC Riceboro,p13179
54283,Lee Creek Water Treatment Facility,p05033
54285,Hastings City Hydroelectric,p27037
54286,Rolls Royce,p18097
54290,Inforum,p13121
54291,Sherwin Alumina,p48409
54294,West Group Data Center,p27037
54296,Biola University,p06037
54298,Coram Energy LLC (ECT),p06029
54299,Coram Energy LLC,p06029
54300,CTV Power Purchase Contract Trust,p06029
54301,Colebrook Hydroelectric,p09160
54302,Goodwin Hydroelectric,p09160
54304,Birchwood Power,p51099
54306,Wilson Lake Hydroelectric Project,p16053
54308,Three Forks Water Power Project,p06105
54310,Galesburg,p17095
54311,Archer Daniels Midland Little Rock,p05119
54312,Archer Daniels Midland Taylorville,p17021
54316,Archer Daniels Midland Southport,p37019
54318,General Chemical,p56037
54321,Goodyear Beaumont Chemical Plant,p48245
54322,Sibley Mill,p13245
54323,CNN Center,p13121
54324,Ocean State Power II,p44007
54327,Toyon Power Station,p06037
54330,Westhollow Technology Center,p48201
54333,Bucknell University,p42119
54335,Morton Salt Rittman,p39169
54337,NRG Energy San Diego,p06073
54338,Rio Grande Valley Sugar Growers,p48215
54340,Norway Point Hydropower Project,p26007
54341,Four Mile Hydropower Project,p26007
54342,Ninth Street Hydropower Project,p26007
54343,Terminus Hydroelectric Project,p06107
54347,Howard F Curren Advncd Wastewater Plant,p12057
54349,Nevada Cogen Associates 2 Black Mountain,p32003
54350,Nevada Cogen Assoc#1 GarnetVly,p32003
54355,Chace Mill Winooski One,p50007
54358,International Paper Augusta Mill,p13245
54360,Fuyao Glass Illinois Inc.,p17115
54363,PPG Industries Shelby NC Works,p37045
54364,PPG Industries Works 4,p48485
54365,Orange Cogeneration Facility,p12105
54371,Oildale Energy LLC,p06029
54372,University of Colorado,p08013
54374,Sinclair Oil Refinery,p56007
54384,EHC West Hopkinton,p33013
54385,Kinneytown New Old,p09140
54386,Little Wood Hydro Project,p16013
54387,Weeks Falls,p53033
54391,Alice Falls Hydro Project,p36019
54392,BJ Gas Recovery,p13135
54394,Dry Creek Project,p16033
54395,Stillwater Hydro Electric Project,p36091
54406,Capitol Heat and Power,p55025
54407,Waupun Correctional Central Heating Plt,p55027
54408,UW Madison Charter Street Plant,p55025
54409,Dartmouth College Heating Plant,p33009
54410,Western Power & Steam Inc,p06029
54414,John Deere Dubuque Works,p19061
54415,Cadillac Renewable Energy,p26165
54418,Rollinsford,p33017
54423,Quantum Lake Power LP,p12069
54424,Quantum Pasco Power LP,p12101
54426,Mulberry Cogeneration Facility,p12105
54427,Gaylord Container Bogalusa,p22117
54429,Alabama Pine Pulp,p01099
54430,Jackson Mill,p12031
54447,Welport Lease Project,p06029
54449,Dome Project,p06029
54451,Los Angeles Refinery Wilmington,p06037
54453,EDF Renewable Windfarm V Inc,p06095
54454,San Gorgonio Windplant WPP1993,p06065
54457,Hewlett Packard Enterprise,p13121
54458,Benedum Plant,p48383
54459,Midkiff Plant,p48383
54462,Graniteville Enterprise Division,p13245
54464,Riverwood International Macon Mill,p13021
54466,Orlando Cogen LP,p12095
54468,Mt Lassen Power,p06035
54469,Pacific Oroville Power Inc,p06007
54471,Mascoma Hydro,p33009
54472,Simplot Phosphates,p56037
54476,Sumas Power Plant,p53073
54477,Oroville Cogeneration LP,p06007
54512,Domino Sugar Arabi Plant,p22087
54513,WestRock (IL),p17089
54514,Blind Canyon Hydro,p16047
54515,Crotched Mountain Rehabilitation Center,p33011
54517,Sierra Pacific Sonora,p06109
54518,Formosa Plastics,p22033
54520,Village Creek Water Reclamation Facility,p48439
54523,Hoffer Plastics,p17089
54524,Horseshoe Bend Hydroelectric Co,p16015
54525,Kankakee Hydro Facility,p17091
54526,ReEnergy Lyonsdale Biomass,p36049
54529,Wheelabrator Ridge Energy,p12105
54531,Stingray Facility,p22023
54533,Southern Minnesota Beet Sugar,p27129
54534,St Josephs Hospital,p12057
54536,Sumpter Energy Associates,p26163
54537,Ferndale Generating Station,p53073
54538,Hartwell Energy Facility,p13147
54539,Venice Resources Gas Recovery,p26155
54540,Charter Dura-Bar,p17111
54547,Sithe Independence Station,p36075
54548,Longfalls Facility,p36045
54549,Granger Electric Generating Station #1,p26037
54550,ExxonMobil Mobile Bay Onshore,p01097
54554,Spicer Meadow Project,p06109
54555,Collierville Powerhouse,p06009
54556,Ingredion Incorporated,p17031
54558,Hazelton B Hydro,p16053
54561,Graphic Packaging International,p06085
54562,Longview Fibre,p53015
54564,General Mills Inc,p36029
54566,YKK USA Chestney,p13021
54567,MM Yolo Power,p06113
54569,Bayville Central Facility,p34029
54572,Lochmere Hydroelectric Plant,p33001
54573,Wappinger Falls Hydroelectric,p36027
54574,Saranac Facility,p36019
54578,Glenns Ferry Cogen Facility,p16039
54579,Rupert Cogen Project,p16067
